target_id	length	eff_length	est_counts	tpm
YDL113C	1903	1880	130	42.3697
YDL114W	907	884	1	0.693134
YDL115C	1042	1019	58	34.8757
YDL116W	2161	2138	75	21.4943
YDL117W	2638	2615	55	12.8873
YDL119C	904	881	11	7.65044
YDL120W	505	482	40	50.849
YDL121C	430	407	40	60.2192
YDL122W	2410	2387	136	34.9105
YDL123W	403	380	53	85.4598
YDL124W	919	896	1080	738.559
YDL125C	457	434	154	217.421
YDL126C	2488	2465	1717	426.799
YDL127W	907	884	27	18.7146
YDL128W	1216	1193	221	113.507
YDL129W	856	833	21	15.447
YDL130W	301	278	730	1608.97
YDL130W-A	241	218	312	876.936
YDL131W	1303	1280	944.067	451.921
YDL132W	2428	2405	179	45.6045
YDL133C-A	58	35	46.5	814.057
YDL133W	1294	1271	33	15.9088
YDL134C	1090	1067	229.721	131.919
YDL135C	589	566	121	130.99
YDL136W	343	320	258.717	495.386
YDL137W	526	503	377.986	460.445
YDL138W	2272	2249	36	9.80805
YDL139C	652	629	21	20.4568
YDL140C	5182	5159	654	77.6751
YDL141W	2053	2030	145	43.7665
YDL142C	832	809	31	23.4792
YDL143W	1567	1544	195	77.385
YDL144C	1051	1028	42	25.0337
YDL145C	3586	3563	451	77.5587
YDL146W	1456	1433	19	8.12413
YDL147W	1318	1295	334	158.032
YDL148C	2413	2390	46	11.7931
YDL149W	2974	2951	123	25.5391
YDL150W	1249	1226	33	16.4927
YDL153C	1813	1790	83	28.4115
YDL154W	2686	2663	1	0.23009
YDL155W	1264	1241	32	15.7997
YDL156W	1549	1526	20	8.03055
YDL157C	337	314	33	64.3953
YDL159W	1528	1505	59	24.0207
YDL159W-A	112	89	0	0
YDL160C	1501	1478	381	157.95
YDL160C-A	223	200	15	45.9548
YDL161W	1345	1322	81	37.5425
YDL164C	2248	2225	79	21.7554
YDL165W	556	533	47	54.0307
YDL166C	574	551	42	46.7054
YDL167C	2140	2117	26	7.52527
YDL168W	1141	1118	334	183.052
YDL169C	652	629	47	45.7843
YDL170W	1567	1544	75	29.7635
YDL171C	6418	6395	200	19.1628
YDL173W	868	845	193	139.949
YDL174C	1744	1721	268	95.4165
YDL175C	1015	992	39	24.0892
YDL176W	2107	2084	60	17.641
YDL177C	493	470	10	13.0368
YDL178W	1573	1550	128	50.5997
YDL179W	895	872	17	11.9454
YDL180W	1624	1601	53	20.284
YDL181W	238	215	375	1068.72
YDL182W	1267	1244	1067.93	526.009
YDL183C	943	920	30	19.9803
YDL184C	58	35	46.5	814.057
YDL185W	3196	3173	1579	304.917
YDL186W	814	791	2	1.54926
YDL188C	1114	1091	138.279	77.6605
YDL189W	1354	1331	44	20.2556
YDL190C	2866	2843	210	45.2597
YDL191W	343	320	558.283	1068.99
YDL192W	526	503	379.014	461.696
YDL193W	1108	1085	86	48.5667
YDL194W	2635	2612	44	10.3216
YDL195W	3802	3779	585	94.8525
YDL197C	1558	1535	3	1.19752
YDL198C	883	860	85	60.5606
YDL199C	2044	2021	105	31.8341
YDL200C	547	524	41	47.9427
YDL201W	841	818	42	31.4605
YDL202W	730	707	34	29.4665
YDL203C	1852	1829	63	21.1055
YDL204W	1162	1139	557	299.641
YDL205C	964	941	36	23.4413
YDL206W	2269	2246	12	3.27372
YDL207W	1597	1574	46	17.907
YDL208W	451	428	79	113.097
YDL209C	1000	977	36	22.5776
YDL210W	1696	1673	44	16.1149
YDL211C	1099	1076	11	6.26397
YDL212W	613	590	80	83.0821
YDL213C	658	635	40	38.5972
YDL214C	2080	2057	60	17.8726
YDL215C	3259	3236	1010	191.242
YDL216C	1303	1280	28	13.4035
YDL217C	604	581	59	62.2222
YDL218W	934	911	54	36.3199
YDL219W	433	410	27	40.3506
YDL220C	2755	2732	33	7.40121
YDL222C	910	887	326	225.198
YDL223C	3121	3098	1860	367.876
YDL224C	1930	1907	204	65.5464
YDL225W	1636	1613	87	33.0487
YDL226C	1039	1016	74	44.628
YDL227C	1741	1718	8	2.85323
YDL229W	1822	1799	1360.35	463.33
YDL230W	988	965	45	28.5729
YDL231C	3358	3335	17	3.12336
YDL232W	91	68	22	198.236
YDL233W	1357	1334	47	21.588
YDL234C	2221	2198	193	53.8021
YDL235C	484	461	48	63.7984
YDL236W	919	896	96	65.6497
YDL237W	1153	1130	104	56.3929
YDL238C	1450	1427	32	13.7403
YDL239C	2353	2330	2	0.525949
YDL240W	3034	3011	22	4.47694
YDL241W	352	329	2	3.72481
YDL243C	970	947	2.53191	1.63821
YDL244W	1003	980	16.7022	10.4428
YDL245C	1684	1661	0.642004	0.236831
YDL246C	1054	1031	2	1.18861
YDL247W	1810	1787	9	3.08594
YDL248W	1132	1109	79.6779	44.0226
YDR001C	2236	2213	805.816	223.113
YDR002W	586	563	404	439.686
YDR003W	613	590	67	69.5813
YDR003W-A	103	80	0	0
YDR004W	1363	1340	15	6.85893
YDR005C	1168	1145	85	45.4866
YDR006C	2686	2663	209	48.0889
YDR007W	655	632	29	28.1158
YDR009W	1543	1520	20	8.06225
YDR011W	4486	4463	286	39.2653
YDR012W	1069	1046	1580.89	926.064
YDR013W	607	584	27	28.3283
YDR014W	1924	1901	27	8.70264
YDR014W-A	469	446	4	5.49534
YDR016C	265	242	12	30.3833
YDR017C	3133	3110	102	20.096
YDR018C	1171	1148	45	24.0182
YDR019C	1183	1160	513	270.975
YDR020C	679	656	5	4.6702
YDR021W	1180	1157	24	12.7101
YDR022C	571	548	33	36.898
YDR023W	1369	1346	565	257.201
YDR025W	451	428	532.48	762.306
YDR026C	1693	1670	29	10.6402
YDR027C	2650	2627	84	19.5925
YDR028C	3025	3002	292	59.5994
YDR030C	1501	1478	33	13.6807
YDR031W	346	323	53	100.541
YDR032C	577	554	711	786.375
YDR033W	943	920	1104.71	735.748
YDR034C	2353	2330	96	25.2456
YDR034C-A	157	134	4.39361	20.0903
YDR034C-C	1297	1274	3.49779	1.68226
YDR034C-D	5293	5270	5.60048	0.651155
YDR034W-B	136	113	54	292.809
YDR035W	1093	1070	448	256.545
YDR036C	1483	1460	120	50.3614
YDR037W	1756	1733	552	195.169
YDR038C	3256	3233	68.7407	13.028
YDR039C	3256	3233	211.817	40.1445
YDR040C	3256	3233	183.442	34.7666
YDR041W	592	569	42	45.2279
YDR042C	583	560	1	1.09416
YDR043C	676	653	225	211.125
YDR044W	967	944	43	27.9104
YDR045C	313	290	16	33.8058
YDR046C	1795	1772	82	28.3544
YDR047W	1069	1046	46	26.9461
YDR049W	1879	1856	66	21.7889
YDR050C	727	704	3633	3162
YDR051C	985	962	78	49.6809
YDR052C	2095	2072	78	23.0661
YDR054C	868	845	133	96.4416
YDR055W	1315	1292	2450	1161.91
YDR056C	598	575	71	75.6589
YDR057W	1609	1586	51	19.7032
YDR058C	961	938	37	24.1695
YDR059C	427	404	209	316.982
YDR060W	3058	3035	71	14.3341
YDR061W	1600	1577	56	21.7583
YDR062W	1666	1643	447	166.702
YDR063W	430	407	22	33.1206
YDR064W	436	413	915	1357.5
YDR065W	1078	1055	7	4.06551
YDR066C	571	548	10	11.1812
YDR067C	655	632	44	42.6585
YDR068W	913	890	67	46.1269
YDR069C	2761	2738	113	25.288
YDR070C	262	239	404	1035.75
YDR071C	556	533	110	126.455
YDR072C	1564	1541	133	52.8833
YDR073W	490	467	29	38.0497
YDR074W	2671	2648	734	169.843
YDR075W	907	884	16	11.0901
YDR076W	1201	1178	10	5.20145
YDR077W	997	974	13202	8305.21
YDR078C	652	629	11	10.7155
YDR079C-A	199	176	12	41.7771
YDR079W	316	293	22	46.0071
YDR080W	2959	2936	58	12.1044
YDR081C	2758	2735	125	28.0041
YDR082W	1465	1442	8	3.39934
YDR083W	1159	1136	33	17.7994
YDR084C	580	557	51	56.1028
YDR085C	1843	1820	159	53.5298
YDR086C	223	200	81	248.156
YDR087C	817	794	18	13.8906
YDR088C	1129	1106	38	21.0522
YDR089W	2590	2567	85	20.2891
YDR090C	913	890	59	40.6192
YDR091C	1807	1784	136	46.7104
YDR092W	442	419	115	168.172
YDR093W	4819	4796	81	10.3485
YDR096W	2665	2642	299	69.3439
YDR097C	3709	3686	119	19.7816
YDR098C	733	710	136	117.368
YDR098C-A	1303	1280	81.4098	38.9705
YDR098C-B	5248	5225	1.522e-08	1.78483e-09
YDR099W	802	779	1030.27	810.368
YDR100W	412	389	43	67.7312
YDR101C	1762	1739	72	25.369
YDR103W	2734	2711	33	7.45854
YDR104C	3718	3695	38	6.30142
YDR105C	1402	1379	100	44.433
YDR106W	835	812	2	1.50919
YDR107C	1999	1976	44	13.6438
YDR108W	2077	2054	47	14.0206
YDR109C	2128	2105	40	11.6433
YDR110W	1681	1658	26	9.60856
YDR111C	1504	1481	19	7.86083
YDR113C	1102	1079	48	27.2577
YDR114C	283	260	3	7.06997
YDR115W	298	275	54	120.318
YDR116C	838	815	70	52.6272
YDR117C	1678	1655	57	21.1031
YDR118W	1939	1916	40	12.7919
YDR119W	2287	2264	64	17.321
YDR119W-A	181	158	140	542.926
YDR120C	1693	1670	81	29.7193
YDR121W	571	548	31	34.6618
YDR122W	3175	3152	207	40.2396
YDR123C	895	872	26	18.2695
YDR124W	955	932	2	1.31487
YDR125C	1342	1319	4	1.85817
YDR126W	991	968	12	7.59583
YDR127W	4747	4724	869	112.714
YDR128W	3427	3404	82	14.7603
YDR129C	1909	1886	611	198.504
YDR130C	856	833	44	32.3651
YDR131C	1651	1628	35	13.173
YDR132C	1468	1445	10	4.24035
YDR134C	391	368	183	304.7
YDR135C	4528	4505	300	40.8034
YDR137W	1972	1949	45	14.1472
YDR138W	2239	2216	64	17.6962
YDR139C	214	191	14	44.9122
YDR140W	646	623	23	22.6209
YDR141C	5077	5054	147	17.8218
YDR142C	1108	1085	40	22.5891
YDR143C	1813	1790	67	22.9346
YDR144C	1771	1748	26	9.11384
YDR145W	1600	1577	122.737	47.6885
YDR146C	2110	2087	106	31.121
YDR147W	1585	1562	26	10.1991
YDR148C	1372	1349	1875	851.646
YDR150W	8227	8204	456	34.0572
YDR151C	958	935	92	60.2901
YDR152W	778	755	42	34.0857
YDR153C	1216	1193	219	112.479
YDR155C	469	446	4524	6215.23
YDR156W	394	371	63	104.049
YDR158W	1078	1055	1105	641.77
YDR159W	3886	3863	43	6.82045
YDR160W	2539	2516	16	3.89654
YDR161W	1144	1121	61	33.3422
YDR162C	691	668	40	36.6905
YDR163W	508	485	33	41.691
YDR164C	2155	2132	59	16.9564
YDR165W	1315	1292	45	21.3412
YDR166C	2896	2873	114	24.313
YDR167W	601	578	40	42.4035
YDR168W	1501	1478	365	151.317
YDR169C	1522	1499	225	91.9709
YDR169C-A	130	107	0	0
YDR170C	6010	5987	347	35.5132
YDR170W-A	1303	1280	0	0
YDR171W	1108	1085	1403	792.314
YDR172W	2038	2015	457	138.967
YDR173C	1048	1025	53	31.6827
YDR174W	721	698	170	149.232
YDR175C	940	917	77	51.4507
YDR176W	2089	2066	61	18.0913
YDR177W	628	605	184	186.351
YDR178W	526	503	402	489.697
YDR179C	469	446	17	23.3552
YDR179W-A	1372	1349	13	5.90474
YDR180W	4462	4439	38	5.24527
YDR181C	1426	1403	33	14.4121
YDR182W	1456	1433	78	33.3517
YDR182W-A	184	161	0	0
YDR183W	673	650	22	20.7386
YDR184C	865	842	12	8.7325
YDR185C	520	497	16	19.7257
YDR186C	2614	2591	199	47.0604
YDR188W	1621	1598	306	117.331
YDR189W	1981	1958	123	38.4913
YDR190C	1372	1349	164	74.4906
YDR191W	1093	1070	31	17.752
YDR192C	1273	1250	99	48.5283
YDR194C	1975	1952	88	27.6231
YDR194W-A	133	110	0	0
YDR195W	1582	1559	69	27.1189
YDR196C	706	683	44	39.4731
YDR197W	1150	1127	28	15.2231
YDR198C	1420	1397	34	14.9126
YDR200C	1795	1772	47	16.2519
YDR201W	478	455	11	14.8133
YDR202C	1036	1013	48	29.0336
YDR204W	988	965	76	48.2565
YDR205W	2155	2132	54	15.5194
YDR206W	2635	2612	67	15.7171
YDR207C	2491	2468	91	22.5926
YDR208W	2320	2297	211	56.2848
YDR210C-C	1303	1280	0	0
YDR210C-D	5248	5225	0	0
YDR210W	208	185	39	129.17
YDR210W-A	1297	1274	0	0
YDR210W-B	5293	5270	39.5981	4.60398
YDR211W	2119	2096	142	41.5113
YDR212W	1660	1637	250	93.5752
YDR213W	2722	2699	51	11.5781
YDR214W	1033	1010	504	305.759
YDR216W	3952	3929	1021	159.226
YDR217C	3910	3887	67	10.5616
YDR218C	1252	1229	18	8.97409
YDR219C	1378	1355	114	51.5508
YDR221W	2089	2066	110	32.6236
YDR222W	1228	1205	201	102.207
YDR223W	1384	1361	19	8.55392
YDR224C	376	353	1036.04	1798.34
YDR225W	379	356	1299.02	2235.81
YDR226W	649	626	851	832.961
YDR227W	4057	4034	83	12.607
YDR228C	1861	1838	98	32.6701
YDR229W	1342	1319	95	44.1315
YDR231C	598	575	106	112.956
YDR232W	1627	1604	277	105.814
YDR233C	868	845	1057	766.457
YDR234W	2062	2039	192	57.697
YDR235W	1615	1592	30	11.5464
YDR236C	637	614	26	25.9462
YDR237W	859	836	45	32.9819
YDR238C	2902	2879	410	87.2593
YDR239C	2344	2321	69	18.2156
YDR240C	1459	1436	24	10.2406
YDR242W	1630	1607	16	6.10062
YDR243C	1747	1724	36	12.7948
YDR244W	1819	1796	118	40.2574
YDR245W	1162	1139	57	30.6634
YDR246W	640	617	50	49.654
YDR246W-A	181	158	0	0
YDR247W	1366	1343	161	73.4547
YDR248C	562	539	26	29.5566
YDR249C	1102	1079	10	5.67869
YDR251W	2473	2450	168	42.0158
YDR252W	430	407	5	7.5274
YDR253C	556	533	30	34.4877
YDR254W	1357	1334	18	8.26773
YDR255C	1246	1223	58	29.0584
YDR256C	1528	1505	17	6.92121
YDR257C	1465	1442	22	9.34818
YDR258C	2416	2393	2013	515.431
YDR259C	1132	1109	17	9.39262
YDR260C	493	470	17	22.1626
YDR261C	1669	1646	21	7.81734
YDR261C-C	1303	1280	8.89451e-05	4.25776e-05
YDR261C-D	4795	4772	39.073	5.01702
YDR261W-A	1297	1274	0	0
YDR261W-B	5293	5270	0	0
YDR262W	799	776	601	474.55
YDR263C	1273	1250	12	5.88221
YDR264C	2275	2252	313	85.1619
YDR265W	994	971	33	20.824
YDR266C	1900	1877	72	23.5038
YDR267C	973	950	26	16.7695
YDR268W	1120	1097	21	11.7296
YDR270W	2995	2972	545	112.361
YDR272W	805	782	153	119.882
YDR273W	1078	1055	3	1.74236
YDR275W	688	665	58	53.4412
YDR276C	148	125	807	3955.79
YDR277C	1282	1259	102	49.6414
YDR279W	1033	1010	37	22.4466
YDR280W	898	875	49	34.3129
YDR281C	295	272	2	4.50537
YDR282C	1225	1202	19	9.68543
YDR283C	4960	4937	88	10.9217
YDR284C	850	827	120	88.9089
YDR285W	2608	2585	9	2.1333
YDR286C	325	302	18	36.5204
YDR287W	859	836	61	44.7088
YDR288W	892	869	22	15.5122
YDR289C	1210	1187	68.4435	35.3306
YDR291W	3214	3191	39	7.48872
YDR292C	1846	1823	79	26.5528
YDR293C	3733	3710	598	98.7636
YDR294C	1750	1727	204	72.3781
YDR295C	2005	1982	67	20.7129
YDR296W	661	638	47	45.1385
YDR297W	1030	1007	114	69.3657
YDR298C	619	596	799	821.429
YDR299W	1585	1562	88	34.52
YDR300C	1267	1244	75	36.9412
YDR301W	4054	4031	56	8.51226
YDR302W	640	617	15	14.8962
YDR303C	2638	2615	112	26.2431
YDR304C	658	635	219	211.32
YDR305C	634	611	43	43.1218
YDR306C	1417	1394	47	20.6588
YDR307W	1969	1946	81	25.5042
YDR308C	403	380	28	45.1486
YDR309C	1132	1109	130	71.826
YDR310C	3169	3146	95	18.5027
YDR311W	1909	1886	51	16.5691
YDR312W	1342	1319	41.1429	19.1126
YDR313C	841	818	140	104.868
YDR314C	2059	2036	15	4.51422
YDR315C	826	803	8	6.10441
YDR316W	1396	1373	28	12.4956
YDR316W-A	1303	1280	0.751986	0.359973
YDR316W-B	5248	5225	0.674954	0.0791511
YDR317W	1225	1202	2	1.01952
YDR318W	1087	1064	10	5.75875
YDR319C	805	782	29	22.7227
YDR320C	1987	1964	96	29.9502
YDR320C-A	199	176	29	100.961
YDR321W	1126	1103	55	30.5532
YDR322C-A	271	248	183	452.136
YDR322W	1084	1061	77	44.4677
YDR323C	1528	1505	21	8.54973
YDR324C	2311	2288	35	9.37306
YDR325W	3088	3065	48	9.59578
YDR326C	4297	4274	102	14.623
YDR328C	565	542	198	223.839
YDR329C	1306	1283	103	49.1904
YDR330W	1483	1460	89	37.3514
YDR331W	1216	1193	57	29.2755
YDR332W	2050	2027	24	7.25483
YDR333C	2152	2129	97	27.9168
YDR334W	4525	4502	59	8.03001
YDR335W	3655	3632	185	31.2101
YDR336W	925	902	9	6.11372
YDR337W	841	818	53	39.7002
YDR338C	2068	2045	77	23.071
YDR339C	550	527	40	46.5071
YDR341C	1804	1781	395	135.895
YDR342C	1693	1670	107.212	39.3365
YDR343C	1693	1670	4588.66	1683.6
YDR345C	1684	1661	117.08	43.19
YDR346C	1426	1403	144	62.889
YDR347W	946	923	66	43.8139
YDR348C	1480	1457	136	57.1938
YDR349C	1771	1748	69	24.1867
YDR350C	2035	2012	32	9.74522
YDR351W	2575	2552	96	23.0494
YDR352W	934	911	48	32.2844
YDR353W	940	917	466	311.377
YDR354W	1123	1100	71	39.549
YDR356W	2815	2792	71	15.5816
YDR357C	349	326	47	88.3385
YDR358W	1654	1631	244	91.6654
YDR359C	2929	2906	77	16.2355
YDR361C	832	809	58	43.9288
YDR362C	1999	1976	25	7.75216
YDR363W	1351	1328	27	12.4576
YDR363W-A	250	227	111	299.617
YDR364C	1348	1325	29	13.4107
YDR365C	1867	1844	69	22.9276
YDR365W-A	1303	1280	33.0668	15.8289
YDR365W-B	5248	5225	1.8703e-05	2.19328e-06
YDR366C	379	356	14.1587	24.3693
YDR367W	646	623	20	19.6703
YDR368W	919	896	287	196.265
YDR369C	2545	2522	41	9.96112
YDR370C	1309	1286	9	4.28816
YDR371W	1516	1493	6	2.46241
YDR372C	1018	995	125	76.9762
YDR373W	553	530	107	123.702
YDR374C	901	878	10	6.97871
YDR374W-A	250	227	19	51.2858
YDR375C	1351	1328	14	6.45951
YDR376W	1462	1439	54	22.9934
YDR377W	286	263	371	864.346
YDR378C	241	218	50	140.535
YDR379C-A	220	197	31	96.4195
YDR379W	3010	2987	85	17.4363
YDR380W	1888	1865	53	17.4127
YDR381C-A	325	302	18	36.5204
YDR381W	661	638	240	230.494
YDR382W	313	290	499	1054.32
YDR383C	697	674	37	33.6365
YDR384C	808	785	25	19.5137
YDR385W	2509	2486	3235.58	797.481
YDR386W	1879	1856	26	8.58351
YDR387C	1648	1625	38	14.3285
YDR388W	1429	1406	363	158.194
YDR389W	1945	1922	97	30.9235
YDR390C	1891	1868	84	27.5532
YDR391C	679	656	30	28.0212
YDR392W	994	971	39	24.6102
YDR393W	1351	1328	18	8.30508
YDR394W	1267	1244	242	119.197
YDR395W	2815	2792	179	39.2832
YDR397C	421	398	40	61.581
YDR398W	1912	1889	43	13.9478
YDR399W	646	623	46	45.2417
YDR400W	1003	980	17	10.629
YDR402C	1450	1427	3	1.28815
YDR403W	1591	1568	5	1.95386
YDR404C	496	473	24	31.0899
YDR405W	772	749	73	59.7187
YDR406W	4570	4547	80	10.7804
YDR407C	3850	3827	92	14.7299
YDR408C	625	602	42	42.7486
YDR409W	2695	2672	59	13.5296
YDR410C	700	677	11	9.95574
YDR411C	1006	983	100	62.3327
YDR412W	715	692	30	26.5635
YDR414C	1069	1046	24	14.0588
YDR415C	1105	1082	53	30.0136
YDR416W	2560	2537	51	12.3174
YDR418W	478	455	663.052	892.906
YDR419W	1879	1856	26	8.58351
YDR420W	5389	5366	105	11.9897
YDR421W	2833	2810	48	10.4666
YDR422C	2428	2405	137	34.904
YDR423C	1210	1187	92	47.4905
YDR424C	259	236	16	41.5411
YDR425W	1858	1835	73	24.3757
YDR427W	1162	1139	256	137.716
YDR428C	766	743	31	25.5648
YDR429C	805	782	152	119.099
YDR430C	2950	2927	87	18.2124
YDR432W	1225	1202	505	257.428
YDR434W	1585	1562	78	30.5973
YDR435C	967	944	57	36.9975
YDR436W	2113	2090	124	36.3534
YDR437W	403	380	13	20.9618
YDR438W	1093	1070	5	2.86323
YDR439W	1024	1001	20	12.2424
YDR440W	1729	1706	28	10.0565
YDR441C	526	503	27	32.8901
YDR443C	4243	4220	77	11.1802
YDR444W	2044	2021	22	6.67
YDR446W	889	866	0	0
YDR447C	391	368	348.029	579.478
YDR448W	1285	1262	24	11.6526
YDR449C	1303	1280	62	29.6791
YDR450W	421	398	437.183	673.054
YDR451C	1042	1019	31	18.6405
YDR452W	2005	1982	133	41.1166
YDR453C	571	548	34	38.0161
YDR454C	544	521	139	163.473
YDR456W	1882	1859	183	60.3172
YDR457W	9787	9764	256	16.065
YDR458C	1972	1949	93	29.2375
YDR459C	1105	1082	9	5.09665
YDR460W	946	923	38	25.2262
YDR461C-A	223	200	53	162.374
YDR461W	91	68	5	45.0537
YDR462W	424	401	84	128.353
YDR463W	1540	1517	199	80.378
YDR464W	4288	4265	93	13.3608
YDR465C	1219	1196	31	15.8818
YDR466W	2677	2654	90	20.7784
YDR468C	655	632	37	35.8719
YDR469W	508	485	27	34.1108
YDR470C	1489	1466	97	40.5422
YDR471W	391	368	250.974	417.879
YDR472W	832	809	47	35.5975
YDR473C	1390	1367	57	25.5491
YDR475C	2611	2588	143	33.8564
YDR476C	655	632	105	101.799
YDR477W	1882	1859	230	75.8085
YDR478W	577	554	14	15.4842
YDR479C	1645	1622	88	33.2431
YDR480W	952	929	27	17.8081
YDR481C	1681	1658	306	113.085
YDR482C	388	365	20	33.5743
YDR483W	1309	1286	497	236.802
YDR484W	1906	1883	60	19.5241
YDR485C	2368	2345	133	34.7519
YDR486C	670	647	112	106.068
YDR487C	607	584	72	75.5421
YDR488C	1582	1559	8	3.14422
YDR489W	865	842	15	10.9156
YDR490C	2281	2258	95	25.7792
YDR492W	931	908	77	51.9606
YDR493W	352	329	19	35.3857
YDR494W	1066	1043	61	35.8356
YDR495C	3016	2993	49	10.0313
YDR496C	1951	1928	91	28.9204
YDR497C	1735	1712	446	159.625
YDR498C	1132	1109	20	11.0501
YDR499W	2224	2201	39	10.8571
YDR500C	247	224	223.652	611.779
YDR501W	1546	1523	20	8.04636
YDR502C	1135	1112	604.005	332.817
YDR503C	805	782	21	16.4544
YDR504C	364	341	5	8.98432
YDR505C	2506	2483	414	102.163
YDR506C	1807	1784	23	7.89955
YDR507C	3409	3386	86	15.5626
YDR508C	1972	1949	56.4999	17.7626
YDR510W	286	263	178	414.7
YDR511W	382	359	27	46.0828
YDR512C	544	521	30	35.282
YDR513W	412	389	443	697.788
YDR514C	1432	1409	39	16.9599
YDR515W	1324	1301	66	31.084
YDR516C	1483	1460	175	73.4437
YDR517W	1099	1076	72	41.0006
YDR518W	1534	1511	27	10.9489
YDR519W	388	365	52	87.2931
YDR520C	2299	2276	55	14.8068
YDR522C	1489	1466	0	0
YDR523C	1453	1430	3	1.28545
YDR524C	1429	1406	65	28.3268
YDR524C-B	181	158	2560	9927.79
YDR524W-C	70	47	135	1759.97
YDR525W-A	220	197	229	712.261
YDR527W	1300	1277	76	36.4663
YDR528W	1252	1229	17	8.47553
YDR529C	364	341	577	1036.79
YDR530C	958	935	77	50.4602
YDR531W	1084	1061	30	17.3251
YDR532C	1138	1115	30	16.486
YDR533C	694	671	446	407.27
YDR534C	1567	1544	228	90.4809
YDR536W	1690	1667	417	153.275
YDR538W	709	686	4	3.57277
YDR539W	1492	1469	74	30.8659
YDR540C	520	497	1	1.23286
YDR541C	1015	992	7	4.3237
YDR542W	343	320	0	0
YDR545W	5371	5348	48.8007	5.59119
YEL001C	658	635	69	66.5802
YEL002C	1273	1250	230	112.742
YEL003W	316	293	34	71.1019
YEL004W	1009	986	31	19.2644
YEL005C	829	806	15	11.4032
YEL006W	988	965	32	20.3185
YEL007W	1981	1958	152.925	47.8558
YEL009C	826	803	537	409.759
YEL011W	2095	2072	462	136.622
YEL012W	637	614	150	149.69
YEL013W	1717	1694	289	104.533
YEL015W	1636	1613	101	38.3669
YEL016C	1462	1439	22	9.36767
YEL017C-A	112	89	205.808	1416.91
YEL017W	994	971	38	23.9792
YEL018W	820	797	19	14.6071
YEL019C	784	761	26	20.9343
YEL020C	1663	1640	81	30.2629
YEL020W-A	244	221	14	38.8155
YEL021W	784	761	0	0
YEL022W	4360	4337	105	14.8344
YEL023C	2029	2006	0	0
YEL024W	628	605	793	803.133
YEL025C	3547	3524	14	2.43423
YEL026W	361	338	106	192.158
YEL027W	463	440	791	1101.52
YEL029C	919	896	26	17.7801
YEL030W	1915	1892	34	11.011
YEL031W	3628	3605	355	60.3382
YEL032W	2896	2873	124	26.4457
YEL033W	400	377	4	6.50112
YEL034W	454	431	2180.85	3100.4
YEL035C	481	458	0	0
YEL036C	1483	1460	62	26.0201
YEL037C	1177	1154	247	131.148
YEL038W	664	641	57	54.4862
YEL039C	322	299	202.873	415.741
YEL040W	1384	1361	68	30.614
YEL041W	1468	1445	17	7.2086
YEL042W	1537	1514	168	67.9912
YEL043W	2851	2828	74	16.0333
YEL044W	481	458	35	46.8244
YEL046C	1144	1121	529	289.148
YEL047C	1393	1370	235	105.103
YEL048C	439	416	8	11.7833
YEL049W	343	320	0	0
YEL050C	1162	1139	71	38.1948
YEL051W	751	728	196	164.966
YEL052W	1510	1487	76	31.3164
YEL053C	2182	2159	27	7.66268
YEL054C	478	455	381.948	514.355
YEL055C	3049	3026	104	21.0588
YEL056W	1186	1163	53	27.9232
YEL057C	682	659	3	2.78937
YEL058W	1654	1631	170	63.8652
YEL059C-A	205	182	8	26.9332
YEL060C	1888	1865	10273	3375.11
YEL061C	2983	2960	52	10.7642
YEL062W	1828	1805	52	17.6521
YEL063C	1753	1730	285	100.941
YEL064C	1423	1400	14	6.12731
YEL065W	1867	1844	1177	391.098
YEL066W	520	497	21.8851	26.9813
YEL067C	568	545	3.11488	3.50199
YEL068C	313	290	3	6.33859
YEL069C	1675	1652	5.14399	1.90792
YEL070W	1489	1466	24	10.0311
YEL071W	1471	1448	618	261.511
YEL072W	676	653	18	16.89
YEL073C	304	281	5	10.9027
YEL075C	349	326	0	0
YEL076C	631	608	0	0
YEL076C-A	631	608	0.635874	0.640821
YEL077C	3814	3791	13.4829	2.17921
YER001W	2269	2246	135	36.8293
YER002W	676	653	61	57.2382
YER003C	1270	1247	250	122.841
YER004W	676	653	217	203.618
YER005W	1873	1850	10	3.31206
YER006W	1543	1520	148	59.6606
YER007C-A	526	503	102	124.252
YER007W	1537	1514	13	5.26123
YER008C	3991	3968	183	28.2585
YER009W	358	335	311	568.834
YER010C	685	662	53	49.0555
YER011W	745	722	3	2.54597
YER012W	577	554	154	170.326
YER013W	3418	3395	98	17.6871
YER014C-A	442	419	0.572539	0.837261
YER014W	1600	1577	20.4275	7.93693
YER015W	2215	2192	122	34.1027
YER016W	1015	992	30	18.5302
YER017C	2266	2243	242	66.1083
YER018C	646	623	19	18.6868
YER019C-A	247	224	47	128.564
YER019W	1414	1391	47	20.7033
YER020W	1330	1307	326	152.831
YER021W	1552	1529	309	123.828
YER022W	2044	2021	86	26.0736
YER023W	841	818	220	164.793
YER024W	2752	2729	1089	244.508
YER025W	1564	1541	364	144.733
YER026C	811	788	320	248.825
YER027C	1234	1211	98	49.5851
YER028C	1165	1142	3	1.60963
YER029C	571	548	23	25.7168
YER030W	442	419	55	80.43
YER031C	652	629	77	75.0084
YER032W	2611	2588	30	7.10275
YER033C	3211	3188	78	14.9915
YER034W	538	515	49	58.2986
YER035W	418	395	782	1213.05
YER036C	1813	1790	376	128.708
