label_0	pb_0	pb_1	pb_2	pb_3	pb_4	pb_5	pb_6	pb_7	pb_8	pb_9	pb_10	pb_11	pb_12	pb_13	pb_14	pb_15	pb_16	pb_17	pb_18	pb_19
0.0	9.63223200442361e-07	2.0824281580531283e-07	8.059552674495883e-05	9.351274519742791e-18	4.5774796373335967e-39	3.164756335417817e-07	2.615689636127143e-38	3.5990878410578763e-20	1.1873816610530329e-55	3.156378689768028e-27	1.5467048201612968e-05	6.81418202438891e-16	5.354945593333879e-13	3.0474566963239427e-18	1.6057881222933928e-17	3.4235169043863367e-18	2.0996059389032415e-17	1.889212291098002e-17	1.1414775591499793e-11	5.87903142593847e-14
0.0	0.010834881179406765	0.007791981810764462	0.0008280533245406133	4.35802192931348e-13	8.717901640996352e-35	6.147737631332621e-05	1.0377555372272088e-36	2.754053674472103e-18	7.735225366240476e-50	2.1282716571152727e-22	0.0010603022506364959	1.7287576271606748e-13	2.9598979397919087e-09	4.695953795828589e-15	2.5771718075305527e-14	1.0669307727803018e-13	5.16039494390048e-13	4.546733788769537e-15	6.142875000253708e-10	2.347451259223796e-12
0.0	0.0014123917561064696	0.0005039048101721065	8.397285316038762e-05	3.9258482076266703e-13	7.485814670830574e-35	1.0335477775172222e-05	8.907465610009536e-37	2.413740392328231e-18	6.392332044422475e-50	1.8640324335475969e-22	0.00020065714231950414	1.3326792166121603e-13	6.58985788796042e-10	3.6516125324908564e-15	2.0530003114481945e-14	8.233079758442259e-14	3.923126357201625e-13	3.455135730898509e-15	5.151482859419354e-10	2.0050554121879907e-12
0.0	1.9059518572542139e-06	1.1840051688033755e-07	0.0004078949867873983	3.9715051753438455e-09	2.503958478338555e-08	9.452118112945997e-05	5.564496849417487e-07	4.77078840224651e-07	6.065828974759507e-10	2.945479925622768e-08	0.0005133864969126951	2.3230319271022214e-05	2.0246243426174177e-07	4.857963741831307e-07	1.0721658852351473e-06	2.7972402680409665e-08	5.955981192445034e-08	3.3950436943650716e-06	2.3033057354136682e-06	2.669079737475276e-05
0.0	0.021439228101581404	0.004430283322615175	0.004190788416106245	0.0001850860715294935	0.00047688390679570715	0.01836133214062659	2.2076730119695456e-05	3.65064925047063e-05	0.0003951598352228639	0.001986067597853935	0.03519384248548146	0.005893530797595427	0.0011190928677269581	0.0007485840012417136	0.0017207473726220562	0.0008717531720113123	0.0014638563676150924	0.0008170791579249711	0.00012395267087466716	0.0010657426601023633
1.0	0.002794731988894563	0.0002865049137572393	0.00042498767876715765	0.00016673156628314357	0.0004094866738329391	0.003086877671792658	1.8949329323558774e-05	3.199545323230778e-05	0.00032655711472715627	0.0017394839635442208	0.006660266783495226	0.004543254579486015	0.00024915260971022614	0.0005821051141909857	0.0013707642158718835	0.0006726971962896085	0.001112878677190437	0.0006209115212533804	0.00010394807958223554	0.0009102949764096266
0.0	0.00016784002855522887	1.2684754243266606e-05	1.1872597407235139e-05	7.13928333619332e-06	1.6224345596157546e-06	4.535845456140299e-06	1.1182863364611937e-06	4.3055940723578067e-08	3.822118943445329e-05	5.6381025128966075e-05	0.00024406484410481523	0.0001620126635078298	4.366409429160385e-07	1.7042406770095563e-05	1.4397822631427285e-05	4.054277992610902e-06	3.665152711995001e-06	7.762500807533532e-08	1.4393493243162181e-05	2.949630125698821e-05
0.0	6.207450621621911e-06	8.297983433358417e-07	0.005558234197579793	2.687349682218177e-23	3.9725345917333324e-20	0.00026994970405428575	4.354784268599471e-20	3.4708122147109795e-25	1.0777494760149408e-54	5.815755969074472e-41	0.0019997752470838834	2.655252535979425e-19	4.3775138833517466e-07	8.068722739369399e-21	9.521702383923863e-22	1.6926378427684508e-26	1.697534760481914e-24	2.3670310474511686e-22	4.639050480861813e-29	2.055318074622572e-15
0.0	0.009102098122626565	0.002007941426755853	0.005791149992497654	1.1282020339503962e-18	6.49651338361863e-16	0.008816031539120183	1.4829775893822806e-18	2.3277119111301488e-23	5.802121371219438e-49	3.434555488254673e-36	0.025943488449159093	5.1929928741136766e-17	0.0005387019137929682	9.668340525335945e-18	1.2173497666550197e-18	4.07055748543713e-22	3.1718539358825086e-20	4.329007167024838e-20	2.0936013016267077e-27	7.00970335199722e-14
0.0	1.9656976576880876e-06	3.380499614581383e-08	0.0003140123416451932	2.0601385692552003e-09	1.0922661204800851e-08	0.00010361973258250894	2.5424618952253487e-07	2.358074597162917e-07	3.208726478536083e-10	1.441892086971042e-08	0.00037236760321695574	1.1813326096459015e-05	1.5159540089817457e-07	2.91936943914794e-07	5.409871351078725e-07	1.8492261899644663e-08	2.8393171874359375e-08	1.8557524500552176e-06	1.1991798825703714e-06	1.8211000558990658e-05
0.0	0.022111282770086393	0.0012649075746622909	0.0032262207835542086	9.600968342105305e-05	0.00020802427009123346	0.020128782813922757	1.0087029720643166e-05	1.80441942397466e-05	0.00020903323054600496	0.000972233804285629	0.025526668218043187	0.0029970402196911067	0.0008379299228716916	0.00044985787708582493	0.0008682445544842527	0.0005763068747744428	0.0006978451425903191	0.0004466206581449878	6.453400736966062e-05	0.0007271510066320794
0.0	0.0028823383463369833	8.180114209390427e-05	0.0003271709153159743	8.648865234891587e-05	0.00017862453570419149	0.003384018640520139	8.658095969677467e-06	1.5814506771310938e-05	0.00017274348900034973	0.000851524446196025	0.004830800174663282	0.00231038356643031	0.00018655505102254608	0.00034981320797183846	0.0006916521186367344	0.00044471305790461156	0.000530528128545118	0.000339394181802707	5.4118931738106204e-05	0.000621089812023482
