label_0	pb_0	pb_1	pb_2	pb_3	pb_4	pb_5	pb_6	pb_7	pb_8	pb_9	pb_10	pb_11	pb_12	pb_13	pb_14	pb_15	pb_16	pb_17	pb_18	pb_19
0.0	5.071387859964621e-49	2.479635523806181e-49	2.3151092175112177e-46	3.8065286980296176e-35	2.882303426314059e-43	1.6065696582343465e-36	1.6313866409856533e-43	9.874473939648309e-38	2.2546431540380983e-35	6.824594883893021e-26	4.171711895900781e-33	7.41586104242195e-48	5.12958577309119e-28	1.6378123019702044e-21	5.2647736830132596e-17	2.696232998858766e-27	2.806855572688647e-26	5.1725895296222936e-45	1.6264066942760828e-20	1.970512444021551e-32
0.0	4.694130278528821e-51	1.9559005883709453e-49	2.3970176863422134e-46	4.1680397664754585e-35	1.8094487587892085e-42	4.804283839174747e-37	1.924390968846727e-43	2.724306349189528e-38	2.965353562106828e-36	2.407462091099906e-24	3.53738934559032e-33	3.6376435636741174e-48	8.398646383434005e-28	3.844751346201893e-23	6.392696812153131e-18	7.138392620681734e-28	3.6553929637592e-27	1.209972802559696e-45	1.0547766572748231e-21	4.0506654683543704e-33
0.0	6.149953411387443e-47	1.7353059792966143e-47	1.2331920955413256e-44	5.167753180966472e-33	1.1910200917215699e-40	5.005411222426893e-35	1.1271813810449564e-40	7.063121026630403e-36	1.4254050587534069e-32	3.698786048560929e-22	1.004842418210183e-30	2.2923238972230584e-46	7.455821021446748e-26	9.34959763671544e-20	1.5802465569982732e-15	6.651128296169318e-26	7.197128003836264e-25	6.791311603501718e-44	8.296140812582699e-19	3.6859230959298165e-30
0.0	4.107499536860422e-05	7.1765301031014e-05	5.327919773230275e-05	3.4850977982160147e-05	1.1331879262121886e-05	1.2847234406116539e-05	1.794794028196674e-07	2.6441612662749993e-05	1.0982702382323425e-05	3.664097498879207e-07	2.6148369954681918e-05	9.765337736249598e-05	2.896422396192117e-06	3.941535810292443e-05	7.047735533526257e-05	1.4350233602977155e-05	1.701881052907918e-05	0.00023048469390310597	4.114995609988045e-05	9.069946616774794e-06
0.0	3.801945044912063e-07	5.6607430069287015e-05	5.516421355522283e-05	3.816082148688266e-05	7.113912670817245e-05	3.841835324042467e-06	2.1171470527151798e-07	7.295077560608348e-06	1.4444678561506679e-06	1.2925566977557747e-05	2.2172424076824703e-05	4.790113752154485e-05	4.742298610208605e-06	9.252723950415492e-07	8.55763973738092e-06	3.7992859556243816e-06	2.2163748240154992e-06	5.391500899732495e-05	2.668706006609053e-06	1.864455089936267e-06
1.0	0.0049810685923682065	0.005022300849843537	0.002838029627426884	0.004731377762115026	0.004682538193215061	0.00040026705934554947	0.00012400851892299875	0.0018913444049550913	0.006943360197159774	0.0019858633281526626	0.0062983714966835715	0.0030185728844169717	0.00042099319406652065	0.0022500608801514495	0.0021154109335075905	0.0003539947950114112	0.00043638354264694695	0.0030261310455229856	0.002099018845886867	0.0016965701391558994
0.0	0.005277289948345312	0.005443797239976746	0.003315744961000114	0.005311284308503211	0.0054671563068398555	0.00042941698755033427	0.0001268890860850755	0.0020883460752412087	0.007460999288517115	0.002196965773799103	0.006865078510194167	0.003916691762606419	0.00045671399065923176	0.002474233739406047	0.0024295165990517614	0.0003842293880927181	0.0004860800965193796	0.003375131493468166	0.0021505290886623487	0.002244236581544204
0.0	4.1364232594706208e-47	8.445468670179395e-48	1.3826095217063735e-50	2.481054302721685e-44	6.855053955422867e-56	5.384723770183439e-29	4.9714054523195636e-57	4.856582460745019e-36	9.446889982233069e-32	1.367769537175951e-36	9.10615416653588e-27	9.576012116403027e-39	1.4298360905074377e-23	1.8788636131903545e-47	7.320624851584157e-38	1.6304317407158228e-35	3.476524753645804e-36	8.364452483223286e-41	1.0778262324944586e-23	1.876398140378877e-40
0.0	5.016143714099828e-45	5.910333248827123e-46	7.364763271174746e-49	3.368285722284796e-42	2.8326327187505585e-53	1.6776587713331194e-27	3.434915747559583e-54	3.473869079578967e-34	5.97240620807099e-29	7.413021531421878e-33	2.193404099235122e-24	2.9600502610495397e-37	2.078257865723197e-21	1.0725660551250852e-45	2.1973199444673535e-36	4.021985744643594e-34	8.914243363268962e-35	1.098204349696417e-39	5.497885754983038e-22	3.509878490626075e-38
0.0	8.307440605098381e-06	1.174276769632387e-05	1.2803263213917404e-05	1.1286413304915593e-05	2.177724651631983e-06	2.962146886091334e-06	4.613939964858161e-08	3.984726221763301e-06	2.3609514638283065e-06	1.0511499880053387e-07	2.176913575445976e-06	1.7871591140113905e-05	7.03414886754131e-07	6.873426266729956e-06	1.69846216306012e-05	4.301446816226759e-06	5.521905481454758e-06	3.066763676048457e-05	6.559513730475363e-06	3.5966563650544547e-06
0.0	7.689454949664271e-08	9.262525087190371e-06	1.3256242139473042e-05	1.2358298914209282e-05	1.3671291967061554e-05	8.858000237444141e-07	5.442624192269605e-08	1.0993613444199775e-06	3.1051724618530473e-07	3.7080644217513052e-06	1.84590668776057e-06	8.766410011131826e-06	1.151697847744752e-06	1.613531346677491e-07	2.0623400565896224e-06	1.138826511811283e-06	7.191226595288792e-07	7.173777502827651e-06	4.254054038469564e-07	7.393433004528514e-07
0.0	0.001007423886714513	0.0008217858955998212	0.0006819930080668631	0.0015322463820743235	0.0008998753533898216	9.228833116650143e-05	3.1879304948244185e-05	0.000285023827439504	0.0014926140990359413	0.000569701055773329	0.0005243543072893333	0.0005524304624578483	0.00010224091635180072	0.00039237567029048423	0.0005098013983065337	0.00010610905899446654	0.0001415885482737788	0.0004026483760033911	0.00033459435307056027	0.000672769096399181
0.0	0.001067334820328944	0.0008907542427406545	0.0007967904415378656	0.0017200478539329787	0.001050660776410447	9.900933946541437e-05	3.261982245285823e-05	0.00031471179433216397	0.0016038909713330424	0.0006302617622711851	0.0005715340050353021	0.0007167956264668497	0.00011091594252307496	0.0004314679351651306	0.0005854989873536445	0.00011517180304084346	0.00015771304021572214	0.000449085381366223	0.0003428053495519605	0.0008899443543328445
0.0	1.8085632720443536e-47	8.507500901056339e-48	1.2995135397370856e-44	1.2133640851635396e-33	9.796367863067918e-42	6.4642597779245056e-34	2.1894674748751863e-40	9.130217736123583e-36	5.450068741925529e-34	5.33038609986435e-24	1.2253265877653462e-31	3.798626546110846e-46	1.9547536731099607e-25	1.280038877951559e-19	4.011398845027018e-15	1.248889674164307e-24	9.841119400865958e-24	2.7740137391433357e-43	1.3825912070024127e-18	1.470870178091646e-30
0.0	1.6740253063582082e-49	6.710593495773405e-48	1.3454902752880063e-44	1.3285988782358574e-33	6.149951288487032e-41	1.9330714123806733e-34	2.5827056133595674e-40	2.5189706611236575e-36	7.168043745038182e-35	1.8803610594727335e-22	1.0390116394875718e-31	1.863310184375963e-46	3.2005088896829053e-25	3.0048810802524725e-21	4.870799421372663e-16	3.306489030389281e-25	1.281617727804263e-24	6.488976477001561e-44	8.966545310173305e-20	3.023580519323486e-31
0.0	2.193202368216578e-45	5.953744830939254e-46	6.9221348743774206e-43	1.6472662123945426e-31	4.048037012442586e-39	2.0139978538289042e-32	1.5127787062126184e-37	6.53076136145283e-34	3.4455809742578865e-31	2.8889564985247234e-20	2.951450537025893e-29	1.174197083583963e-44	2.841222307691472e-23	7.307216128370159e-18	1.2040402105134215e-13	3.080789180365274e-23	2.5233858385247738e-22	3.642119984009822e-42	7.052461957945943e-17	2.751322061929136e-28
0.0	2.3236308831823825e-45	6.453412618481955e-46	8.087312974914107e-43	1.8491652169214147e-31	4.726336480280031e-39	2.1606696607462548e-32	1.547918716773593e-37	7.211002830471208e-34	3.702454786658183e-31	3.196060101053131e-20	3.2170124716057814e-29	1.5235570652249124e-44	3.082296808557852e-23	8.035231777696865e-18	1.3828214797574972e-13	3.3439184934237857e-23	2.810755933887511e-22	4.062161775580645e-42	7.22553045055643e-17	3.6394708809758157e-28
0.0	1.4751352866867385e-45	2.897596506889308e-46	7.76084246927388e-49	7.908576088816205e-43	2.329894543905796e-54	2.1666196111960638e-26	6.672072866610224e-54	4.4905334290264145e-34	2.2835631309710957e-30	1.0683036653190569e-34	2.67468441996456e-25	4.905120743655109e-37	5.448738891406219e-21	1.4684335124110753e-45	5.577817365496594e-36	7.552126860963462e-33	1.2189047250451368e-33	4.485781440029992e-39	9.162487322315528e-22	1.4006194557580423e-38
0.0	1.7888620510047893e-43	2.027804689729484e-44	4.133977574560625e-47	1.0736703301632952e-40	9.627547148750132e-52	6.750296858294744e-25	4.6099656079532515e-51	3.212037550273061e-32	1.4436885203049592e-27	5.789979859807551e-31	6.442526299927917e-23	1.5162265629201862e-35	7.9197080941761085e-19	8.382683706061275e-44	1.6742080891018215e-34	1.8629756657705464e-31	3.1254238429615975e-32	5.889572209429321e-38	4.6736947952164974e-20	2.619915249076575e-36
0.0	1.8952446740460744e-43	2.1979881140543721e-44	4.829835171299671e-47	1.2052659212213494e-40	1.1240763650354373e-51	7.241895315339918e-25	4.7170495056072417e-51	3.546602085831879e-32	1.551317909049524e-27	6.405469803813932e-31	7.022203894496292e-23	1.9673509027699344e-35	8.591686372905806e-19	9.217847852592431e-44	1.9228019853311515e-34	2.022091878688687e-31	3.4813556763295425e-32	6.568810255758214e-38	4.788387978668289e-20	3.465644895440917e-36
0.0	2.7422209044171597e-06	0.00031779243267321595	0.0007440973417572709	0.00039393151203560145	0.00046465963316017265	0.00035641414210876155	7.304490761149937e-05	0.00010165005757855533	7.506023000723274e-06	0.000289620342121021	5.421847432152313e-05	0.00044904182524302015	0.00043888253316704386	1.2610619984085902e-05	0.00015713626110366166	0.0005275021379338048	0.0002521316745026904	0.0003847233042644787	3.616326548827348e-05	5.5187573938307916e-05
0.0	0.03806339819243175	0.03056131616917508	0.044725318325355846	0.05482801933964737	0.03570984016133128	0.039837805193492004	0.04377873307432858	0.029099142130918822	0.03877028625422594	0.049226929862390974	0.016787252563388064	0.03671642280319623	0.04226722305547453	0.03372155227656223	0.04461103369386727	0.05334734632855434	0.05529578632183738	0.024084049407440578	0.029141521839031147	0.06642904564853845
0.0	8.57610174490493e-51	2.5011529188970577e-50	5.652209303028519e-48	3.66463872867878e-36	1.0705847083464977e-42	4.3454919961297614e-37	1.250312865093515e-43	8.38950181885575e-37	2.4836508955273397e-35	1.769700798794214e-26	4.068550960605112e-34	1.4238693878129477e-47	8.969075109180675e-27	1.2824850317192203e-21	9.835203459992193e-17	1.2925969054731894e-26	3.1731028645059103e-26	1.9409060349672385e-44	3.8120021459842775e-24	1.5866138188555527e-31
0.0	7.938130544166846e-53	1.9728731979800605e-50	5.85218423553778e-48	4.0126743189420125e-36	6.720902990333565e-42	1.2994753674866272e-37	1.4748746406094887e-43	2.3146117161619407e-37	3.266549305991577e-36	6.242843213655978e-25	3.449914370687424e-34	6.984393699479017e-48	1.4685024007908154e-26	3.010623406757115e-23	1.1942293741596183e-17	3.4222058017431725e-27	4.13236006763561e-27	4.540169872721028e-45	2.4722050734397775e-25	3.2615078514986295e-32
0.0	1.0400037945993709e-48	1.7503643473517594e-48	3.0107693330913623e-46	4.975122992511677e-34	4.4238503340405275e-40	1.3538768327231403e-35	8.638843463637132e-41	6.000934030701824e-35	1.57018574949279e-32	9.591403938358307e-23	9.799939899692123e-32	4.401336278466735e-46	1.3036494894531373e-24	7.321180215376772e-20	2.9520825282910882e-15	3.1886071630947915e-25	8.136231770312679e-25	2.5482976372072628e-43	1.944464855700149e-22	2.9678252157118175e-29
