target_id	length	eff_length	est_counts	tpm
YDL126C	2488	2465	607	403.347
YDL127W	907	884	4	7.41165
YDL128W	1216	1193	106	145.537
YDL129W	856	833	10	19.6636
YDL130W	301	278	242.611	1429.47
YDL130W-A	241	218	126	946.72
YDL131W	1303	1280	202.083	258.599
YDL132W	2428	2405	64	43.5885
YDL133C-A	58	35	25	1169.98
YDL133W	1294	1271	10	12.8873
YDL134C	1090	1067	79.5793	122.164
YDL135C	589	566	53	153.379
YDL136W	343	320	96.4857	493.879
YDL137W	526	503	113.056	368.155
YDL138W	2272	2249	8	5.8265
YDL139C	652	629	5	13.0205
YDL140C	5182	5159	260	82.5496
YDL141W	2053	2030	54	43.5718
YDL142C	832	809	12	24.2963
YDL143W	1567	1544	87	92.2952
YDL144C	1051	1028	14	22.3071
YDL145C	3586	3563	158	72.6354
YDL146W	1456	1433	9	10.2874
YDL147W	1318	1295	152	192.257
YDL148C	2413	2390	18	12.3362
YDL149W	2974	2951	44	24.4225
YDL150W	1249	1226	11	14.6964
YDL153C	1813	1790	26	23.7918
YDL154W	2686	2663	0	0
YDL155W	1264	1241	19	25.0778
YDL156W	1549	1526	4	4.29351
YDL157C	337	314	18	93.8967
YDL159W	1528	1505	20	21.7671
YDL159W-A	112	89	0	0
YDL160C	1501	1478	177	196.158
YDL160C-A	223	200	6	49.1393
YDL161W	1345	1322	34	42.1264
YDL164C	2248	2225	17	12.5149
YDL165W	556	533	28	86.0475
YDL166C	574	551	23	68.3728
YDL167C	2140	2117	12	9.2847
YDL168W	1141	1118	109	159.695
YDL169C	652	629	24	62.4983
YDL170W	1567	1544	37	39.252
YDL171C	6418	6395	96	24.5888
YDL173W	868	845	53	102.737
YDL174C	1744	1721	78	74.2371
YDL175C	1015	992	20	33.0237
YDL176W	2107	2084	17	13.3616
YDL177C	493	470	1	3.48505
YDL178W	1573	1550	39	41.2136
YDL179W	895	872	7	13.1489
YDL180W	1624	1601	14	14.3233
YDL181W	238	215	134	1020.88
YDL182W	1267	1244	335.917	442.302
YDL183C	943	920	10	17.8041
YDL184C	58	35	25	1169.98
YDL185W	3196	3173	568	293.215
YDL186W	814	791	0	0
YDL188C	1114	1091	42.4207	63.6885
YDL189W	1354	1331	19	23.3821
YDL190C	2866	2843	87	50.1245
YDL191W	343	320	210.514	1077.55
YDL192W	526	503	145.944	475.255
YDL193W	1108	1085	39	58.8765
YDL194W	2635	2612	18	11.2877
YDL195W	3802	3779	177	76.7191
YDL197C	1558	1535	0	0
YDL198C	883	860	34	64.7572
YDL199C	2044	2021	56	45.3867
YDL200C	547	524	16	50.0145
YDL201W	841	818	9	18.0217
YDL202W	730	707	7	16.2176
YDL203C	1852	1829	18	16.12
YDL204W	1162	1139	240	345.14
YDL205C	964	941	12	20.8881
YDL206W	2269	2246	8	5.83428
YDL207W	1597	1574	15	15.6097
YDL208W	451	428	42	160.736
YDL209C	1000	977	7	11.7357
YDL210W	1696	1673	19	18.6022
YDL211C	1099	1076	2	3.04456
YDL212W	613	590	44	122.154
YDL213C	658	635	18	46.4308
YDL214C	2080	2057	17	13.537
YDL215C	3259	3236	307	155.395
YDL216C	1303	1280	11	14.0763
YDL217C	604	581	20	56.3847
YDL218W	934	911	18	32.3639
YDL219W	433	410	7	27.9654
YDL220C	2755	2732	9	5.39597
YDL222C	910	887	106	195.745
YDL223C	3121	3098	535	282.865
YDL224C	1930	1907	78	66.9964
YDL225W	1636	1613	45	45.6968
YDL226C	1039	1016	24	38.6923
YDL227C	1741	1718	5	4.7671
YDL229W	1822	1799	633.317	576.63
YDL230W	988	965	11	18.6712
YDL231C	3358	3335	1	0.491147
YDL232W	91	68	8	192.703
YDL233W	1357	1334	15	18.418
YDL234C	2221	2198	60	44.7127
YDL235C	484	461	21	74.6149
YDL236W	919	896	24	43.8743
YDL237W	1153	1130	34	49.2842
YDL238C	1450	1427	6	6.88707
YDL239C	2353	2330	0	0
YDL240W	3034	3011	14	7.61596
YDL241W	352	329	2	9.9573
YDL243C	970	947	1	1.72965
YDL244W	1003	980	0	0
YDL245C	1684	1661	0	0
YDL246C	1054	1031	2	3.17745
YDL247W	1810	1787	0.00587878	0.00538853
YDL248W	1132	1109	25.9432	38.3177
YDR001C	2236	2213	271.601	201.028
YDR002W	586	563	152	442.224
YDR003W	613	590	31	86.0631
YDR003W-A	103	80	0	0
YDR004W	1363	1340	11	13.4461
YDR005C	1168	1145	29	41.4858
YDR006C	2686	2663	72	44.2862
YDR007W	655	632	13	33.6925
YDR009W	1543	1520	12	12.9314
YDR011W	4486	4463	97	35.6002
YDR012W	1069	1046	431.23	675.282
YDR013W	607	584	5	14.0238
YDR014W	1924	1901	14	12.0629
YDR014W-A	469	446	0	0
YDR016C	265	242	2	13.537
YDR017C	3133	3110	59	31.0741
YDR018C	1171	1148	33	47.0847
YDR019C	1183	1160	100	141.205
YDR020C	679	656	0	0
YDR021W	1180	1157	11	15.5728
YDR022C	571	548	19	56.7911
YDR023W	1369	1346	212	257.987
YDR025W	451	428	237.689	909.647
YDR026C	1693	1670	10	9.80823
YDR027C	2650	2627	36	22.4466
YDR028C	3025	3002	112	61.1103
YDR030C	1501	1478	27	29.9224
YDR031W	346	323	15	76.067
YDR032C	577	554	215	635.676
YDR033W	943	920	384.342	684.285
YDR034C	2353	2330	33	23.1988
YDR034C-A	157	134	4	48.8948
YDR034C-C	1297	1274	0	0
YDR034C-D	5293	5270	13.749	4.27335
YDR034W-B	136	113	24	347.889
YDR035W	1093	1070	158	241.869
YDR036C	1483	1460	48	53.8512
YDR037W	1756	1733	223	210.772
YDR038C	3256	3233	0.000103906	5.26433e-05
YDR039C	3256	3233	67.8749	34.3883
YDR040C	3256	3233	113.125	57.3139
YDR041W	592	569	23	66.2099
YDR042C	583	560	1	2.92496
YDR043C	676	653	82	205.688
YDR044W	967	944	11	19.0866
YDR045C	313	290	8	45.1855
YDR046C	1795	1772	58	53.6132
YDR047W	1069	1046	16	25.0551
YDR049W	1879	1856	13	11.4729
YDR050C	727	704	1484	3452.78
YDR051C	985	962	25	42.5669
YDR052C	2095	2072	26	20.5537
YDR054C	868	845	68	131.813
YDR055W	1315	1292	1038	1315.96
YDR056C	598	575	31	88.3082
YDR057W	1609	1586	30	30.9831
YDR058C	961	938	14	24.4474
YDR059C	427	404	96	389.222
YDR060W	3058	3035	30	16.1909
YDR061W	1600	1577	19	19.7346
YDR062W	1666	1643	158	157.517
YDR063W	430	407	8	32.1961
YDR064W	436	413	398	1578.48
YDR065W	1078	1055	0	0
YDR066C	571	548	1	2.98901
YDR067C	655	632	21	54.4264
YDR068W	913	890	30	55.2126
YDR069C	2761	2738	52	31.1084
YDR070C	262	239	180	1233.62
YDR071C	556	533	44	135.217
YDR072C	1564	1541	36	38.2655
YDR073W	490	467	17	59.6265
YDR074W	2671	2648	281	173.818
YDR075W	907	884	5	9.26457
YDR076W	1201	1178	2	2.78094
YDR077W	997	974	4782	8041.89
YDR078C	652	629	2	5.20819
YDR079C-A	199	176	5	46.5334
YDR079W	316	293	14	78.265
YDR080W	2959	2936	30	16.7368
YDR081C	2758	2735	63	37.7303
YDR082W	1465	1442	2	2.27181
YDR083W	1159	1136	9	12.9769
YDR084C	580	557	17	49.9921
YDR085C	1843	1820	57	51.2992
YDR086C	223	200	52	425.874
YDR087C	817	794	9	18.5665
YDR088C	1129	1106	14	20.7339
YDR089W	2590	2567	25	15.9522
YDR090C	913	890	25	46.0105
YDR091C	1807	1784	43	39.4803
YDR092W	442	419	36	140.733
YDR093W	4819	4796	25	8.53824
YDR096W	2665	2642	83	51.458
YDR097C	3709	3686	41	18.2195
YDR098C	733	710	45	103.815
YDR098C-A	1303	1280	0.59974	0.767468
YDR098C-B	5248	5225	1.55398e-05	4.87154e-06
YDR099W	802	779	418.476	879.915
YDR100W	412	389	15	63.161
YDR101C	1762	1739	25	23.5477
YDR103W	2734	2711	15	9.06294
YDR104C	3718	3695	14	6.20613
YDR105C	1402	1379	27	32.0706
YDR106W	835	812	0	0
YDR107C	1999	1976	32	26.5259
YDR108W	2077	2054	18	14.3542
YDR109C	2128	2105	5	3.89068
YDR110W	1681	1658	11	10.8671
YDR111C	1504	1481	19	21.0139
YDR113C	1102	1079	10	15.1805
YDR114C	283	260	0	0
YDR115W	298	275	18	107.213
YDR116C	838	815	23	46.2251
YDR117C	1678	1655	32	31.6708
YDR118W	1939	1916	13	11.1136
YDR119W	2287	2264	18	13.0228
YDR119W-A	181	158	110	1140.36
YDR120C	1693	1670	38	37.2713
YDR121W	571	548	17	50.8131
YDR122W	3175	3152	104	54.0449
YDR123C	895	872	2	3.75682
YDR124W	955	932	0	0
YDR125C	1342	1319	5	6.20916
YDR126W	991	968	9	15.2291
YDR127W	4747	4724	267	92.5782
YDR128W	3427	3404	34	16.3605
YDR129C	1909	1886	230	199.753
YDR130C	856	833	14	27.529
YDR131C	1651	1628	6	6.03676
YDR132C	1468	1445	3	3.40064
YDR134C	391	368	70	311.571
YDR135C	4528	4505	71	25.8149
YDR137W	1972	1949	16	13.4467
YDR138W	2239	2216	23	17.0006
YDR139C	214	191	3	25.7274
YDR140W	646	623	15	39.4376
YDR141C	5077	5054	55	17.8252
YDR142C	1108	1085	13	19.6255
YDR143C	1813	1790	18	16.4713
YDR144C	1771	1748	5	4.68528
YDR145W	1600	1577	42.5574	44.2029
YDR146C	2110	2087	20	15.6969
YDR147W	1585	1562	8	8.38912
YDR148C	1372	1349	688	835.38
YDR150W	8227	8204	162	32.3442
YDR151C	958	935	47	82.3367
YDR152W	778	755	13	28.2035
YDR153C	1216	1193	88	120.823
YDR155C	469	446	1277	4689.9
YDR156W	394	371	22	97.1306
YDR158W	1078	1055	236	366.41
YDR159W	3886	3863	14	5.93623
YDR160W	2539	2516	8	5.20819
YDR161W	1144	1121	20	29.2235
YDR162C	691	668	13	31.8768
YDR163W	508	485	16	54.0363
YDR164C	2155	2132	14	10.7559
YDR165W	1315	1292	16	20.2845
YDR166C	2896	2873	37	21.0947
YDR167W	601	578	26	73.6805
YDR168W	1501	1478	120	132.989
YDR169C	1522	1499	63	68.8409
YDR169C-A	130	107	0	0
YDR170C	6010	5987	115	31.4627
YDR170W-A	1303	1280	0	0
YDR171W	1108	1085	412	621.978
YDR172W	2038	2015	157	127.624
YDR173C	1048	1025	24	38.3526
YDR174W	721	698	59	138.453
YDR175C	940	917	31	55.3732
YDR176W	2089	2066	25	19.8206
YDR177W	628	605	53	143.492
YDR178W	526	503	201	654.539
YDR179C	469	446	8	29.3807
YDR179W-A	1372	1349	4	4.85686
YDR180W	4462	4439	32	11.8079
YDR181C	1426	1403	9	10.5073
YDR182W	1456	1433	33	37.7203
YDR182W-A	184	161	0	0
YDR183W	673	650	15	37.7994
YDR184C	865	842	7	13.6174
YDR185C	520	497	5	16.4786
YDR186C	2614	2591	95	60.057
YDR188W	1621	1598	99	101.477
YDR189W	1981	1958	27	22.587
YDR190C	1372	1349	73	88.6377
YDR191W	1093	1070	13	19.9006
YDR192C	1273	1250	21	27.518
YDR194C	1975	1952	43	36.0824
YDR194W-A	133	110	0	0
YDR195W	1582	1559	37	38.8743
YDR196C	706	683	16	38.3713
YDR197W	1150	1127	20	29.0679
YDR198C	1420	1397	11	12.8974
YDR200C	1795	1772	18	16.6386
YDR201W	478	455	4	14.3998
YDR202C	1036	1013	15	24.2543
YDR204W	988	965	25	42.4346
YDR205W	2155	2132	29	22.2802
YDR206W	2635	2612	14	8.77935
YDR207C	2491	2468	28	18.5832
YDR208W	2320	2297	70	49.9165
YDR210C-C	1303	1280	0	0
YDR210C-D	5248	5225	0	0
YDR210W	208	185	15	132.809
YDR210W-A	1297	1274	1.1852	1.5238
YDR210W-B	5293	5270	20.2298	6.28764
YDR211W	2119	2096	43	33.6035
YDR212W	1660	1637	72	72.0429
YDR213W	2722	2699	31	18.8133
YDR214W	1033	1010	154	249.751
YDR216W	3952	3929	347	144.662
YDR217C	3910	3887	40	16.8559
YDR218C	1252	1229	5	6.66385
YDR219C	1378	1355	41	49.5623
YDR221W	2089	2066	36	28.5417
YDR222W	1228	1205	52	70.6844
YDR223W	1384	1361	12	14.4421
YDR224C	376	353	360.987	1675.04
YDR225W	379	356	420.392	1934.25
YDR226W	649	626	296	774.506
YDR227W	4057	4034	17	6.90272
YDR228C	1861	1838	37	32.9734
YDR229W	1342	1319	24	29.8039
YDR231C	598	575	23	65.519
YDR232W	1627	1604	116	118.457
YDR233C	868	845	335	649.375
YDR234W	2062	2039	46	36.9528
YDR235W	1615	1592	28	28.8086
YDR236C	637	614	7	18.674
YDR237W	859	836	21	41.1453
YDR238C	2902	2879	151	85.9098
YDR239C	2344	2321	17	11.9972
YDR240C	1459	1436	15	17.1098
YDR242W	1630	1607	4	4.0771
YDR243C	1747	1724	17	16.1517
YDR244W	1819	1796	46	41.9526
YDR245W	1162	1139	23	33.0759
YDR246W	640	617	23	61.059
YDR246W-A	181	158	0	0
YDR247W	1366	1343	79	96.3515
YDR248C	562	539	18	54.7005
YDR249C	1102	1079	12	18.2166
YDR251W	2473	2450	57	38.108
YDR252W	430	407	2	8.04902
YDR253C	556	533	18	55.3162
YDR254W	1357	1334	3	3.6836
YDR255C	1246	1223	30	40.1793
YDR256C	1528	1505	6	6.53013
YDR257C	1465	1442	2	2.27181
YDR258C	2416	2393	647	442.863
YDR259C	1132	1109	8	11.8159
YDR260C	493	470	5	17.4253
YDR261C	1669	1646	6	5.97075
YDR261C-C	1303	1280	29.2542	37.4357
YDR261C-D	4795	4772	0	0
YDR261W-A	1297	1274	0	0
YDR261W-B	5293	5270	0.185736	0.057729
YDR262W	799	776	186	392.607
YDR263C	1273	1250	0	0
YDR264C	2275	2252	103	74.9163
YDR265W	994	971	19	32.051
YDR266C	1900	1877	26	22.6891
YDR267C	973	950	9	15.5177
YDR268W	1120	1097	10	14.9314
YDR270W	2995	2972	159	87.6306
YDR272W	805	782	68	142.433
YDR273W	1078	1055	3	4.65775
YDR275W	688	665	14	34.4837
YDR276C	148	125	344	4507.71
YDR277C	1282	1259	50	65.0506
YDR279W	1033	1010	13	21.0828
YDR280W	898	875	16	29.9515
YDR281C	295	272	0	0
YDR282C	1225	1202	7	9.53896
YDR283C	4960	4937	39	12.9392
YDR284C	850	827	48	95.0699
YDR285W	2608	2585	2	1.26729
YDR286C	325	302	7	37.9663
YDR287W	859	836	11	21.5523
YDR288W	892	869	10	18.849
YDR289C	1210	1187	26.4527	36.5028
YDR291W	3214	3191	9	4.6198
YDR292C	1846	1823	19	17.0716
YDR293C	3733	3710	157	69.3159
YDR294C	1750	1727	85	80.6184
YDR295C	2005	1982	23	19.0078
YDR296W	661	638	16	41.0777
YDR297W	1030	1007	63	102.475
YDR298C	619	596	284	780.512
YDR299W	1585	1562	24	25.1674
YDR300C	1267	1244	23	30.2841
YDR301W	4054	4031	23	9.34593
YDR302W	640	617	20	53.0948
YDR303C	2638	2615	34	21.2968
YDR304C	658	635	58	149.61
YDR305C	634	611	10	26.8081
YDR306C	1417	1394	15	17.6253
YDR307W	1969	1946	23	19.3594
YDR308C	403	380	4	17.2418
YDR309C	1132	1109	34	50.2175
YDR310C	3169	3146	30	15.6196
YDR311W	1909	1886	22	19.1068
YDR312W	1342	1319	15.75	19.5588
YDR313C	841	818	44	88.1062
YDR314C	2059	2036	6	4.82704
YDR315C	826	803	1	2.03982
YDR316W	1396	1373	20	23.8598
YDR316W-A	1303	1280	51.4141	65.793
YDR316W-B	5248	5225	0	0
YDR317W	1225	1202	6	8.17625
YDR318W	1087	1064	7	10.7762
YDR319C	805	782	3	6.28379
YDR320C	1987	1964	19	15.846
YDR320C-A	199	176	9	83.7601
YDR321W	1126	1103	35	51.9756
YDR322C-A	271	248	74	488.751
YDR322W	1084	1061	35	54.0331
YDR323C	1528	1505	6	6.53013
YDR324C	2311	2288	24	17.1816
YDR325W	3088	3065	6	3.20648
YDR326C	4297	4274	39	14.9464
YDR328C	565	542	59	178.304
YDR329C	1306	1283	34	43.407
YDR330W	1483	1460	30	33.657
YDR331W	1216	1193	20	27.4598
YDR332W	2050	2027	5	4.04039
YDR333C	2152	2129	17	13.0792
YDR334W	4525	4502	26	9.45965
YDR335W	3655	3632	71	32.0199
YDR336W	925	902	0	0
YDR337W	841	818	27	54.0652
YDR338C	2068	2045	44	35.2425
YDR339C	550	527	18	55.946
YDR341C	1804	1781	131	120.48
YDR342C	1693	1670	117.451	115.198
YDR343C	1693	1670	1468.13	1439.98
YDR345C	1684	1661	91.9821	90.707
YDR346C	1426	1403	64	74.7188
YDR347W	946	923	16	28.3939
YDR348C	1480	1457	45	50.5895
YDR349C	1771	1748	17	15.93
YDR350C	2035	2012	7	5.69872
YDR351W	2575	2552	35	22.4644
YDR352W	934	911	34	61.1319
YDR353W	940	917	125	223.279
YDR354W	1123	1100	31	46.1611
YDR356W	2815	2792	32	18.7734
YDR357C	349	326	18	90.4404
YDR358W	1654	1631	94	94.402
YDR359C	2929	2906	22	12.4004
YDR361C	832	809	25	50.6173
YDR362C	1999	1976	16	13.263
YDR363W	1351	1328	18	22.2015
YDR363W-A	250	227	50	360.788
YDR364C	1348	1325	11	13.5983
YDR365C	1867	1844	32	28.4247
YDR365W-A	1303	1280	13.2497	16.9552
YDR365W-B	5248	5225	0	0
YDR366C	379	356	9.23707	42.5002
YDR367W	646	623	19	49.9543
YDR368W	919	896	81	148.076
YDR369C	2545	2522	15	9.74212
YDR370C	1309	1286	5	6.36849
YDR371W	1516	1493	3	3.29131
YDR372C	1018	995	55	90.5413
YDR373W	553	530	42	129.802
YDR374C	901	878	1	1.86558
YDR374W-A	250	227	9	64.9418
YDR375C	1351	1328	14	17.2678
YDR376W	1462	1439	10	11.3827
YDR377W	286	263	205	1276.75
YDR378C	241	218	18	135.246
YDR379C-A	220	197	11	91.4605
YDR379W	3010	2987	36	19.7412
YDR380W	1888	1865	26	22.835
YDR381C-A	325	302	5	27.1188
YDR381W	661	638	82	210.523
YDR382W	313	290	155	875.47
YDR383C	697	674	10	24.3023
YDR384C	808	785	7	14.6061
YDR385W	2509	2486	1227.6	808.841
YDR386W	1879	1856	17	15.003
YDR387C	1648	1625	5	5.03992
YDR388W	1429	1406	90	104.849
YDR389W	1945	1922	46	39.2023
YDR390C	1891	1868	34	29.8133
YDR391C	679	656	15	37.4537
YDR392W	994	971	16	26.9903
YDR393W	1351	1328	6	7.40049
YDR394W	1267	1244	121	159.321
YDR395W	2815	2792	79	46.3467
YDR397C	421	398	19	78.1948
YDR398W	1912	1889	23	19.9436
YDR399W	646	623	33	86.7627
YDR400W	1003	980	10	16.714
YDR402C	1450	1427	0	0
YDR403W	1591	1568	3	3.13388
YDR404C	496	473	10	34.6295
YDR405W	772	749	23	50.2983
YDR406W	4570	4547	26	9.36603
YDR407C	3850	3827	26	11.1281
YDR408C	625	602	20	54.4178
YDR409W	2695	2672	31.1899	19.1198
YDR410C	700	677	5	12.0973
YDR411C	1006	983	33	54.988
YDR412W	715	692	17	40.2393
YDR414C	1069	1046	10	15.6594
YDR415C	1105	1082	12	18.1661
YDR416W	2560	2537	16	10.3302
YDR418W	478	455	286.032	1029.7
YDR419W	1879	1856	7	6.17771
YDR420W	5389	5366	40	12.21
YDR421W	2833	2810	25	14.5727
YDR422C	2428	2405	48	32.6914
YDR423C	1210	1187	40	55.1971
YDR424C	259	236	10	69.4057
YDR425W	1858	1835	46	41.061
YDR427W	1162	1139	85	122.237
YDR428C	766	743	6	13.2273
YDR429C	805	782	73	152.906
YDR430C	2950	2927	35	19.5863
YDR432W	1225	1202	201	273.904
YDR434W	1585	1562	35	36.7024
YDR435C	967	944	14	24.292
YDR436W	2113	2090	21	16.4581
YDR437W	403	380	10	43.1046
YDR438W	1093	1070	0	0
YDR439W	1024	1001	4	6.54536
YDR440W	1729	1706	14	13.4418
YDR441C	526	503	10	32.5641
YDR443C	4243	4220	31.2041	12.1117
YDR444W	2044	2021	10	8.10478
YDR446W	889	866	1	1.89143
YDR447C	391	368	163.554	727.983
YDR448W	1285	1262	10	12.9792
YDR449C	1303	1280	36	46.0681
YDR450W	421	398	194.948	802.31
YDR451C	1042	1019	15	24.1115
YDR452W	2005	1982	31	25.6192
YDR453C	571	548	12	35.8681
YDR454C	544	521	62	194.922
YDR456W	1882	1859	61	53.7474
YDR457W	9787	9764	119	19.963
YDR458C	1972	1949	20	16.8084
YDR459C	1105	1082	8	12.1107
YDR460W	946	923	15	26.6193
YDR461C-A	223	200	24	196.557
YDR461W	91	68	1	24.0879
YDR462W	424	401	23	93.9487
YDR463W	1540	1517	63	68.024
YDR464W	4288	4265	54	20.7387
YDR465C	1219	1196	14	19.1736
YDR466W	2677	2654	19	11.7263
YDR468C	655	632	24	62.2016
YDR469W	508	485	17	57.4136
YDR470C	1489	1466	45	50.2789
YDR471W	391	368	69	307.12
YDR472W	832	809	12	24.2963
YDR473C	1390	1367	14	16.7752
YDR475C	2611	2588	43	27.2152
YDR476C	655	632	33	85.5272
YDR477W	1882	1859	90	79.2995
YDR478W	577	554	8	23.6531
YDR479C	1645	1622	33	33.325
YDR480W	952	929	8	14.1053
YDR481C	1681	1658	91	89.9009
YDR482C	388	365	1	4.4876
YDR483W	1309	1286	206	262.382
YDR484W	1906	1883	22	19.1373
YDR485C	2368	2345	36	25.1459
YDR486C	670	647	40	101.266
YDR487C	607	584	37	103.776
YDR488C	1582	1559	4	4.20263
YDR489W	865	842	1	1.94534
YDR490C	2281	2258	17	12.332
YDR492W	931	908	39	70.3536
YDR493W	352	329	5	24.8932
YDR494W	1066	1043	15	23.5567
YDR495C	3016	2993	12	6.56722
YDR496C	1951	1928	32	27.1863
YDR497C	1735	1712	150	143.514
YDR498C	1132	1109	9	13.2929
YDR499W	2224	2201	18	13.3955
YDR500C	247	224	112.861	825.282
YDR501W	1546	1523	3	3.22648
YDR502C	1135	1112	347.878	512.424
YDR503C	805	782	3	6.28379
YDR504C	364	341	0	0
YDR505C	2506	2483	167	110.166
YDR506C	1807	1784	14	12.8541
YDR507C	3409	3386	31	14.9962
YDR508C	1972	1949	36.8647	30.9818
YDR510W	286	263	60	373.683
YDR511W	382	359	11	50.1887
YDR512C	544	521	20	62.8781
YDR513W	412	389	151	635.821
YDR514C	1432	1409	11	12.7876
YDR515W	1324	1301	30	37.7704
YDR516C	1483	1460	96	107.702
YDR517W	1099	1076	27	41.1016
YDR518W	1534	1511	18	19.5126
YDR519W	388	365	26	116.678
YDR520C	2299	2276	17	12.2344
YDR522C	1489	1466	0	0
YDR523C	1453	1430	0	0
YDR524C	1429	1406	17	19.8048
YDR524C-B	181	158	908	9413.17
YDR524W-C	70	47	34	1184.92
YDR525W-A	220	197	91	756.628
YDR527W	1300	1277	25	32.0669
YDR528W	1252	1229	11	14.6605
YDR529C	364	341	237	1138.42
YDR530C	958	935	21	36.7887
YDR531W	1084	1061	11	16.9818
YDR532C	1138	1115	14	20.5665
YDR533C	694	671	278	678.625
YDR534C	1567	1544	45	47.7389
YDR536W	1690	1667	95	93.3459
YDR538W	709	686	3	7.16316
YDR539W	1492	1469	22	24.5306
YDR540C	520	497	1	3.29572
YDR541C	1015	992	2	3.30237
YDR542W	343	320	0	0
YDR545W	5371	5348	14.0111	4.29128
YEL001C	658	635	41	105.759
YEL002C	1273	1250	86	112.693
YEL003W	316	293	17	95.0361
YEL004W	1009	986	15	24.9185
YEL005C	829	806	14	28.4512
YEL006W	988	965	21	35.6451
YEL007W	1981	1958	65.2305	54.5689
YEL009C	826	803	132	269.256
YEL011W	2095	2072	214	169.173
YEL012W	637	614	71	189.408
YEL013W	1717	1694	91	87.9904
YEL015W	1636	1613	34	34.5264
YEL016C	1462	1439	10	11.3827
YEL017C-A	112	89	87.2451	1605.68
YEL017W	994	971	17	28.6772
YEL018W	820	797	9	18.4966
YEL019C	784	761	10	21.524
YEL020C	1663	1640	23	22.9716
YEL020W-A	244	221	5	37.0583
YEL021W	784	761	0	0
YEL022W	4360	4337	42	15.8623
YEL023C	2029	2006	0	0
YEL024W	628	605	431	1166.89
YEL025C	3547	3524	8	3.71845
YEL026W	361	338	51	247.15
YEL027W	463	440	279	1038.63
YEL029C	919	896	12	21.9372
YEL030W	1915	1892	25	21.6434
YEL031W	3628	3605	119	54.0691
YEL032W	2896	2873	46	26.2258
YEL033W	400	377	0	0
YEL034W	454	431	783	2975.72
YEL035C	481	458	0	0
YEL036C	1483	1460	27	30.2913
YEL037C	1177	1154	80	113.551
YEL038W	664	641	30	76.6603
YEL039C	322	299	244.358	1338.64
YEL040W	1384	1361	40	48.1403
YEL041W	1468	1445	6	6.80128
YEL042W	1537	1514	63	68.1588
YEL043W	2851	2828	28	16.2176
YEL044W	481	458	7	25.0346
YEL046C	1144	1121	188	274.701
YEL047C	1393	1370	60	71.7361
YEL048C	439	416	0	0
YEL049W	343	320	0	0
YEL050C	1162	1139	29	41.7044
YEL051W	751	728	73	164.248
YEL052W	1510	1487	15	16.523
YEL053C	2182	2159	11	8.3454
YEL054C	478	455	167.968	604.675
YEL055C	3049	3026	56	30.3128
YEL056W	1186	1163	20	28.1681
YEL057C	682	659	0	0
YEL058W	1654	1631	54	54.2309
YEL059C-A	205	182	1	8.99986
YEL060C	1888	1865	3554	3121.37
YEL061C	2983	2960	13	7.19381
YEL062W	1828	1805	8	7.25972
YEL063C	1753	1730	66	62.4892
YEL064C	1423	1400	6	7.01989
YEL065W	1867	1844	416	369.522
YEL066W	520	497	7	23.0701
YEL067C	568	545	0	0
YEL068C	313	290	3	16.9446
YEL069C	1675	1652	0	0
YEL070W	1489	1466	31	34.6366
YEL071W	1471	1448	227	256.782
YEL072W	676	653	8	20.0671
YEL073C	304	281	8	46.6327
YEL075C	349	326	0	0
YEL076C	631	608	0	0
YEL076C-A	631	608	0	0
YEL077C	3814	3791	0	0
YER001W	2269	2246	47	34.2764
YER002W	676	653	35	87.7935
YER003C	1270	1247	117	153.683
YER004W	676	653	65	163.045
YER005W	1873	1850	7	6.19774
YER006W	1543	1520	71	76.5107
YER007C-A	526	503	39	127
YER007W	1537	1514	9	9.73697
YER008C	3991	3968	58	23.9422
YER009W	358	335	94	459.611
YER010C	685	662	13	32.1657
YER011W	745	722	8.97737	20.3666
YER012W	577	554	58	171.485
YER013W	3418	3395	45	21.711
YER014C-A	442	419	0	0
YER014W	1600	1577	15	15.58
YER015W	2215	2192	23	17.1868
YER016W	1015	992	8	13.2095
YER017C	2266	2243	70	51.1183
YER018C	646	623	4	10.5167
YER019C-A	247	224	31	226.684
YER019W	1414	1391	16	18.8408
YER020W	1330	1307	80	100.259
YER021W	1552	1529	132	141.408
YER022W	2044	2021	27	21.8829
YER023W	841	818	57	114.138
YER024W	2752	2729	328	196.869
YER025W	1564	1541	128	136.055
YER026C	811	788	147	305.561
YER027C	1234	1211	43	58.161
YER028C	1165	1142	3	4.30291
YER029C	571	548	4	11.956
YER030W	442	419	15	58.6387
YER031C	652	629	23	59.8942
YER032W	2611	2588	8	5.06329
YER033C	3211	3188	41	21.0656
YER034W	538	515	13	41.3469
YER035W	418	395	274	1136.22
YER036C	1813	1790	156	142.751
YER037W	946	923	149	264.419
YER038C	1375	1352	2	2.42304
YER038W-A	361	338	0	0
YER039C	730	707	0	0
YER039C-A	199	176	2	18.6134
YER040W	2173	2150	25	19.0462
YER041W	2260	2237	3	2.19666
YER042W	535	512	98	313.519
YER043C	1330	1307	516	646.668
YER044C	427	404	40	162.176
YER044C-A	1207	1184	0	0
YER045C	1450	1427	25	28.6961
YER046W	412	389	11	46.3181
YER047C	2674	2651	34	21.0076
YER048C	1156	1133	61	88.1875
YER048W-A	265	242	25	169.212
YER049W	1915	1892	52	45.0183
YER050C	397	374	31	135.768
YER051W	1459	1436	22	25.0943
YER052C	1564	1541	179	190.264
